timestamp,price,volume,returns,ma_5,ma_20,volatility,target
2020-01-01 00:00:00,100.99837918591798,183301.13513507694,0.009934283060224654,100.99837918591798,100.99837918591798,0.02,-0.002761466141860791
2020-01-01 01:00:00,100.71947558141325,110448.81728507568,-0.002765286023423693,100.71947558141325,100.71947558141325,0.02,0.013038034300912438
2020-01-01 02:00:00,102.03265955881362,1011784.1147041305,0.01295377076201385,102.03265955881362,102.03265955881362,0.02,0.030929267674657313
2020-01-01 03:00:00,105.18845499786535,1225794.9395115995,0.03046059712816051,105.18845499786535,105.18845499786535,0.02,-0.004672119031352673
2020-01-01 04:00:00,104.69700201539123,32095.746736032113,-0.004683067494466719,102.72719426788028,104.69700201539123,0.02,-0.00467179220993208
2020-01-01 05:00:00,104.20787937697249,2752194.0544489087,-0.004682739138983611,103.36909430609118,104.20787937697249,0.02,0.032088331886877874
2020-01-01 06:00:00,107.55173639564852,53370.48567900803,0.03158425631014783,104.73554646893824,107.55173639564852,0.02,0.015467090762454783
2020-01-01 07:00:00,109.21524886413962,779350.8880956221,0.015348694583058176,106.17206433000345,109.21524886413962,0.02,-0.009345544122390415
2020-01-01 08:00:00,108.19457293704195,1234640.004061239,-0.009389487718699043,106.77328791783876,108.19457293704195,0.02,0.010910288683064984
2020-01-01 09:00:00,109.375006961726,2047703.5524547608,0.010851200871719294,107.70888890710572,109.375006961726,0.02,-0.009225535053362877
2020-01-01 10:00:00,108.36596400103879,1252067.4728720263,-0.009268353856249245,108.54050583191898,108.36596400103879,0.02,-0.00927134860932155
2020-01-01 11:00:00,107.36126537139997,1618115.872596726,-0.009314595071405137,108.50241162706928,107.36126537139997,0.02,0.0048509734901796
2020-01-01 12:00:00,107.88207202358878,414682.7491464336,0.004839245431320682,108.23577625895909,107.88207202358878,0.02,-0.037542726421858186
2020-01-01 13:00:00,103.83188490778399,1686454.5693479234,-0.03826560489315596,107.36323865310752,103.83188490778399,0.02,-0.03391007269118251
2020-01-01 14:00:00,100.31093814289854,83506.44975816265,-0.03449835665026066,105.550424889342,100.31093814289854,0.02,-0.011182753502676834
2020-01-01 15:00:00,99.18918564802424,2252050.318785216,-0.011245750584819454,103.7150692187391,99.18918564802424,0.02,-0.02005283536306124
2020-01-01 16:00:00,97.2001612384283,793171.6828789294,-0.020256622406688476,101.68284839214476,97.2001612384283,0.02,0.00630473837068779
2020-01-01 17:00:00,97.81298282462525,1699897.6096655186,0.006284946651905478,99.66903055235205,97.81298282462525,0.02,-0.01799657368088614
2020-01-01 18:00:00,96.05268427227463,602060.9719350464,-0.01816048151042422,98.1131904252502,96.05268427227463,0.02,-0.02785088328187091
2020-01-01 19:00:00,93.37753217369712,1031639.0017200888,-0.02824607402670583,96.7265092314099,103.17825432393447,0.01920056842878053,0.029746829450329138
2020-01-01 20:00:00,96.15521769776072,747397.8139587695,0.029312975378431083,96.1197156413572,102.93609624952663,0.020363977840480902,-0.00450534635009503
2020-01-01 21:00:00,95.72200513866352,1315237.8349869207,-0.004515526009730713,95.82408442140425,102.68622272738912,0.020369132309971727,0.0013514765161595221
2020-01-01 22:00:00,95.85137118068813,85154.89988895616,0.0013505640937584767,95.43176209261682,102.37715830848285,0.020067480566536733,-0.028092811073600732
2020-01-01 23:00:00,93.15863671896348,62250.03131901508,-0.028494963724269136,94.8529525819546,101.77566739453775,0.01918505570430308,-0.01082859850173723
2020-01-02 00:00:00,92.14985924496463,283827.1575399164,-0.010887654490503653,94.6074179962081,101.14831025601643,0.019211552708176996,0.0022209143790841157
2020-01-02 01:00:00,92.35451619239235,173811.48651515006,0.002218451794197322,93.84727769513442,100.55564209678742,0.019305439975996957,-0.0227569357525651
2020-01-02 02:00:00,90.25281040094285,2054035.5570023982,-0.023019871548446057,92.7534387475903,99.69069579705214,0.017479622684024934,0.007542261005997863
2020-01-02 03:00:00,90.93352065351161,247454.15818055393,0.007513960366913439,91.76986864215499,98.77660938652075,0.01699168100004047,-0.01194090848629914
2020-01-02 04:00:00,89.84769180505103,3724102.8094340935,-0.0120127737983761,91.1076796593725,97.8592653299212,0.01700366974687245,-0.005816890990703261
2020-01-02 05:00:00,89.32505757605475,410823.1243314293,-0.005833874995865536,90.54271932559053,96.85676786063763,0.016360579468836327,-0.011962011667893013
2020-01-02 06:00:00,88.25655019509476,201037.1039788529,-0.012034132244587938,89.723126126131,95.85129717034043,0.01636464581096199,0.037740303038626744
2020-01-02 07:00:00,91.58737914460141,1559213.0975943475,0.03704556369017876,89.99003987486272,95.0626028590005,0.019490884489284183,-0.0002699080630218509
2020-01-02 08:00:00,91.56265897249925,1075016.2053415186,-0.0002699444947586784,90.11586753866024,94.24663220644604,0.01934745772088141,-0.020932037543936688
2020-01-02 09:00:00,89.64606595726423,689545.1087234338,-0.021154218579118006,90.07554236910288,93.53734125892004,0.01829785067366802,0.016586959353749542
2020-01-02 10:00:00,91.13302160952091,810498.2991156207,0.01645089824206378,90.43713517579612,93.07844543225116,0.017859957252063092,-0.024121192575018102
2020-01-02 11:00:00,88.93478444533437,1270118.9397289662,-0.024416872999420445,90.57278202584402,92.56572537211666,0.018346437144040207,0.004186008861677415
2020-01-02 12:00:00,89.30706624113391,259359.94568670672,0.0041772719000951085,90.11671944515054,92.17107062225195,0.018121153548582052,-0.03843527783785994
2020-01-02 13:00:00,85.87452433727177,5608631.232047705,-0.039193402477595514,88.97909251810503,91.57414769788427,0.019530262641278853,-0.02621400873716473
2020-01-02 14:00:00,83.62340880599466,3680639.9778900947,-0.02656372097796861,87.77456108785113,90.95268392457027,0.019881364486410914,0.003944985768945308
2020-01-02 15:00:00,83.953301963685,1050753.0901325569,0.003937224717382471,86.33861715868395,90.48147241406966,0.019360774184353825,0.014878937113137924
2020-01-02 16:00:00,85.20243786404296,222571.77846889335,0.014769331599908208,85.59214784242566,89.93383342238378,0.01823173754126419,0.003433245757229031
2020-01-02 17:00:00,85.49495877234526,1140147.7952753687,0.00342736562379941,84.82972634866795,89.42248110406787,0.018352954049757102,-0.0023102928038502
2020-01-02 18:00:00,85.29744038432804,74937.37183429328,-0.0023129656477648107,84.71430955807918,88.89478456424986,0.018297609455444473,-0.006003977568747154
2020-01-02 19:00:00,84.78531646558899,31132.11652361948,-0.0060220739117857755,84.94669108999805,88.47611855158115,0.01750556992209436,-0.029137512134066013
2020-01-02 20:00:00,82.31488327828227,297978.75313889654,-0.02957043980734855,84.6190073529175,87.98436975324702,0.01833161634021752,-0.014293744587144386
2020-01-02 21:00:00,81.1382953609819,621055.301873439,-0.014396884167894173,83.8061788523053,87.42355871167649,0.018333077055222382,-0.009170467826867146
2020-01-02 22:00:00,80.39421923384717,2027019.9251908406,-0.00921277541919575,82.78603094460567,86.93062915332172,0.017932820827916172,0.02136752948797449
2020-01-02 23:00:00,82.11204508398907,1298902.978817889,0.021142444524378315,82.14895188453788,86.48955537484558,0.01870693061631781,0.0068960346865234445
2020-01-03 00:00:00,82.67829259506964,1357537.904749322,0.006872365791369228,81.72754711043402,86.13108541434651,0.018816059126738772,-0.03464638379882967
2020-01-03 01:00:00,79.81378873798892,554243.5794074138,-0.03526080310725468,81.22732820237533,85.65552197244322,0.020063215298258507,0.006502730930277867
2020-01-03 02:00:00,80.33279633067811,424548.5326894826,0.0064816793878959,81.06622839631459,85.25933427922239,0.02017897721258625,-0.007672063927045336
2020-01-03 03:00:00,79.71647798179083,463685.65054729703,-0.007701645608326331,80.93068014590331,84.66578922108187,0.01762552040745594,-0.01344720750653916
2020-01-03 04:00:00,78.64451396067923,4394063.891516504,-0.013538440006119175,80.23717392124135,84.01988197049086,0.01761091881481079,0.012308661431999823
2020-01-03 05:00:00,79.61252265650542,40935.74204392867,0.012233525776817357,79.6240199335285,83.51820480545292,0.01783985131048653,0.020834051231752193
2020-01-03 06:00:00,81.27117403222009,2017642.9917557389,0.02061999044991902,79.91549699237473,83.02511242658788,0.01813707273924123,0.01880014085844106
2020-01-03 07:00:00,82.79908355175671,864351.7413526624,0.018625602382323973,80.40875443659046,82.718327381909,0.01835493881107083,-0.016644278024067538
2020-01-03 08:00:00,81.42095258498327,577349.0810346595,-0.01678435046445277,80.74964935722895,82.32402169910146,0.01848700845492245,-0.006165164416818025
2020-01-03 09:00:00,80.9189790253229,1291921.5674888704,-0.006184247517024292,81.20454237015767,82.07624443350402,0.016617088534392845,0.006647264269114439
2020-01-03 10:00:00,81.45686886329115,666834.3035992141,0.006625268628071279,81.57341161151483,81.96791743636884,0.01577286791395435,0.019702484149671795
2020-01-03 11:00:00,83.06177153095204,2066906.341267767,0.019510902542447184,81.93153111126121,81.92334091473221,0.016416953888237724,-0.009537709512356107
2020-01-03 12:00:00,82.26955248250813,2309628.4796203747,-0.0095834847569058,81.8256248974115,81.77669664565545,0.016122669127131138,-0.0037062942069403526
2020-01-03 13:00:00,81.96463731673464,547698.7013540248,-0.0037131795332763424,81.93436184376178,81.60018057287492,0.016080959062273924,-0.021883699626608633
2020-01-03 14:00:00,80.1709478136913,324107.9070851419,-0.022126699480120565,81.78475560143545,81.34385594434309,0.01669290097245443,-0.023640219058292167
2020-01-03 15:00:00,78.27568904526473,897347.1219409093,-0.023924132481613417,81.14851963783016,81.01837457332687,0.017325851848762053,0.016383274242969925
2020-01-03 16:00:00,79.55810112545073,2434555.939523599,0.016250516447883962,80.44778555672991,80.8805354656853,0.016786978307201817,0.027496026853382594
2020-01-03 17:00:00,81.74563281040025,236560.89895002454,0.02712480057141646,80.34300162230832,80.91090233815622,0.017678373788395294,-0.001439165837779366
2020-01-03 18:00:00,81.62798728827187,975421.4576995756,-0.001440202431606677,80.27567161661577,80.97259074087745,0.017541462360766893,0.020273427916789766
2020-01-03 19:00:00,83.28286640455327,998478.0002255434,0.020070657957840483,80.89805533478817,81.03113180690568,0.017477441654309676,0.007258939798039599
2020-01-03 20:00:00,83.8874117179921,1320930.0151268556,0.007232720500952683,82.02039986933364,81.09158776305178,0.017484315551266366,-0.012819516021637556
2020-01-03 21:00:00,82.8120156994596,141065.62970266043,-0.012902395092102486,82.67118278413542,81.24149911112531,0.01568441423871656,0.007254096515080022
2020-01-03 22:00:00,83.4127420539518,1258164.90912711,0.0072279121101682785,83.00460463284573,81.39549639728901,0.015696910488581992,0.03123873124483989
2020-01-03 23:00:00,86.01845028537035,2397253.206289245,0.030760731329319384,83.88269723226543,81.71059501246798,0.01677984229492955,-0.0007162641424829364
2020-01-04 00:00:00,85.95683835383899,198064.56078014456,-0.0007165207821990308,84.41749162212257,82.07621123212597,0.0163210338866177,0.03178764250242305
2020-01-04 01:00:00,88.68920360206938,271209.59168716194,0.03129287311628012,85.37784999893802,82.53004527940416,0.01732524304038976,-0.05104595108987253
2020-01-04 02:00:00,84.1619788527984,3554177.0388615113,-0.05239490208179489,85.64784262960578,82.67458552043307,0.021206898178328087,0.016573898171278856
2020-01-04 03:00:00,85.55687092019801,199643.0547551579,0.01643805008750448,86.07666840285503,82.81247488885514,0.021120732067717852,0.0017424576829938587
2020-01-04 04:00:00,85.70595014726582,1926789.767756658,0.0017409413647634245,86.01416837523412,83.02672476696927,0.020671721615477364,-0.005962301520792912
2020-01-04 05:00:00,85.19494543036178,677820.9425535491,-0.00598014700931735,85.86178979053868,83.2405230872212,0.020667225198753875,0.0018369005693774643
2020-01-04 06:00:00,85.35144007413089,283996.9699943705,0.001835215530710046,85.19423708495098,83.43525164776321,0.020645557841453353,-0.03897165803932201
2020-01-04 07:00:00,82.02515293839818,2046006.001744849,-0.03975137829201786,84.76687190207095,83.38342071813551,0.022241751284498363,-0.004383800727484011
2020-01-04 08:00:00,81.66557101327484,589337.3255599558,-0.004393437756750239,83.98861192068631,83.35322164467384,0.022161898044777268,0.007167818139691917
2020-01-04 09:00:00,82.25093497457209,723229.8691011181,0.007142251430234928,83.29760888614756,83.36753652756572,0.022208551831854648,0.029999051013321676
2020-01-04 10:00:00,84.71838496876768,445089.95917780785,0.029557880894830323,83.20229679382874,83.59490838531954,0.022482351852559274,-0.010311868694269144
2020-01-04 11:00:00,83.8447801069792,898821.3426850785,-0.010365404365472949,82.9009648003984,83.87336293840526,0.02183038302774441,-0.016039841479333683
2020-01-04 12:00:00,82.49992312519366,178557.29761763135,-0.016169872057863754,82.9959188377575,84.02045403839242,0.022031561210414826,-0.009984956853717586
2020-01-04 13:00:00,81.67616495235359,496070.90636347356,-0.010035140871690731,82.99803762557323,84.01698064549007,0.021340888840123202,0.018476662021588597
2020-01-04 14:00:00,83.18526784739774,3487158.041821144,0.018308042354041484,83.18490420013838,84.09484467344637,0.021726198950484474,0.006596685103627653
2020-01-04 15:00:00,83.73401486464795,298585.8804240062,0.006575022193193689,82.98803017931444,84.1174020964511,0.021306440650732145,-0.010539272610025296
2020-01-04 16:00:00,82.85151925525751,1069257.3845171027,-0.010595204075340776,82.78937800897009,84.06560747331437,0.02137264563039154,0.010318218106743826
2020-01-04 17:00:00,83.70639930140835,393324.2043889271,0.010265348662267122,83.03067324421303,84.11032665341182,0.021299697364237553,0.0019434370174888915
2020-01-04 18:00:00,83.86907741641141,1484891.690707165,0.0019415509869608078,83.46925573702461,84.1331434215348,0.021245028423914576,0.019561772130791688
2020-01-04 19:00:00,85.50970519765097,140266.77961013676,0.019372899810657786,83.93414320707524,84.10770616714882,0.020525323293174583,-0.01394294592244294
2020-01-04 20:00:00,84.31744800223609,3500610.4544244,-0.014041061877547048,84.05082983459288,84.02573664956869,0.020754639114502933,-0.006531817263577322
2020-01-04 21:00:00,83.7667018397543,604750.9221647378,-0.006553242931955364,84.23386635149222,83.77961156145292,0.019335748516964596,-0.007811493526094115
2020-01-04 22:00:00,83.11235879063081,269253.5434977202,-0.007842163062643152,84.11505824933671,83.72713055834456,0.015517369458326878,-0.02884607291264507
2020-01-04 23:00:00,80.71489362901436,76337.72255593707,-0.029270298962642372,83.48422149185731,83.48503169378537,0.01622165756255874,0.005939977657595019
2020-01-05 00:00:00,81.19433829380586,186037.94010459393,0.0059224055412915215,82.62114811108829,83.25945110111238,0.01631149343366906,0.005234759166791392
2020-01-05 01:00:00,81.61937110048092,733498.3454295815,0.005221105443597786,82.08153273073724,83.08067238461831,0.016385212586271368,0.00010227436251519784
2020-01-05 02:00:00,81.62771866962912,410985.07980516664,0.0001022691328492178,81.65373609671221,82.89448631439323,0.016367636287428464,-0.004680753635494694
2020-01-05 03:00:00,81.24563942870911,1765409.8841221575,-0.004691742667502939,81.28039222432787,82.85551063890878,0.013816214403086797,-0.027910513871400533
2020-01-05 04:00:00,78.97803188244332,563677.1906855924,-0.028307414841008287,80.93301987501367,82.7211336823672,0.01514395205516245,-0.008377616989460601
2020-01-05 05:00:00,78.3163841807508,285969.236975851,-0.00841290645530718,80.35742905240265,82.52440614267614,0.01506662680074299,-0.0068308532612989525
2020-01-05 06:00:00,77.78141645245658,960098.9165734678,-0.00685429033053539,79.58983812279777,82.17755771686059,0.013061791137214871,-0.015917501381124577
2020-01-05 07:00:00,76.54333064864878,1226822.6069593448,-0.01604554538443238,78.57296051860172,81.81248524394407,0.013261492701671942,-0.0032205172067053534
2020-01-05 08:00:00,76.29682153523626,182771.94768584683,-0.003225714233320183,77.58319693990714,81.50233016444619,0.012977661020152598,0.008113756685468099
2020-01-05 09:00:00,76.91587538104775,183465.2701307607,0.008081017136290768,77.17076563962804,81.2643156858809,0.013158487276232367,0.038444289801589315
2020-01-05 10:00:00,79.87285158453969,37360.72800948274,0.0377237180242106,77.4820591203858,81.09869487273801,0.015347564538853121,0.003497658839620277
2020-01-05 11:00:00,80.15221956993003,1333330.120789834,0.0034915562566367794,77.9562197438805,80.9196051080021,0.015271856186826704,0.0051642970630843
2020-01-05 12:00:00,80.56614944205471,1090062.525147099,0.005151007814455287,78.76078350256168,80.80533661734196,0.015221312011401462,-0.0014878104263689185
2020-01-05 13:00:00,80.44628228490242,643654.1696352927,-0.0014889183153233444,79.59067565249492,80.64233076651666,0.014972134384370013,-0.037648417110960564
2020-01-05 14:00:00,77.41760709441434,1858992.4906761502,-0.03837542430598083,79.69102199516824,80.31975725041681,0.016993187046043485,-0.0005301369367145536
2020-01-05 15:00:00,77.37656516134153,1638198.3211693515,-0.0005302775089843375,79.1917647105286,79.91310024860135,0.0161121960088653,0.0012053300258740851
2020-01-05 16:00:00,77.46982945862949,880331.0136359216,0.0012046041988205288,78.6552866882685,79.57071932142101,0.016022199557892615,0.050498530295628674
